text,label
İşletim sistemi güncellemelerinden sonra bilgisayar bazen çöküyor.,0
Bilgisayarın fanı bir süredir gürültülü çalışıyor.,0
Birçok kullanıcının benzer şikayetleri olduğunu fark ettik.,0
Firma müşteri destek hizmetleri konusunda yeterince ilgilenmiyor.,0
Bilgisayarın garanti süresi henüz bitmedi ama servis hizmetleri yavaş çalışıyor.,0
Ucuz fiyata aldığımız ürünün kalitesi beklediğimiz gibi çıkmadı.,0
İnternet üzerindeki yorum ve değerlendirmeleri okuduktan sonra ürünü geri iade etmeye karar verdik.,0
Tekrar alışveriş yaparken daha dikkatli olmaya karar verdik.,0
"Selam, trendyol.",1
"Merhaba, n11.",1
"İyi günler, gittigidiyor.",1
"Selamlar, teknosa.",1
"Selamünaleyküm, bimeks.",1
"Tünaydın, morhipo.",1
"Selamlar, cimri.",1
"Merhabalar, sahibinden.",1
"Öğleden sonra iyi günler, alibaba.",1
"Hey, markafoni.",1
"Çok büyük ve ağır, zarif değil.",0
İri ve ağırlığı sebebiyle zarif değil.,0
Çok fazla büyük ve malzemesi ağır olduğu için zarif değil.,0
Görüntüsü iri ama ağırlığı sebebiyle zarif değil.,0
İri ve ağır yapısı nedeniyle zarif değil.,0
Malzemesi ne kadar iri görünse de ağırlığı sebebiyle zarif değil.,0
Fazlasıyla iri ve malzemesi ağır oluşundan dolayı zarif değil.,0
Görünüşü fazlasıyla büyük ve ağır olduğu için zarif değil.,0
İri yapısı ve ağır malzemesi nedeniyle zarif değil.,0
İri boyutları ve ağırlığı sebebiyle zarif görünmüyor.,0
"Balıklar ölüyor, endişelendirici.",0
Deniz kremlerim boşuna kullanıyorum gibi hissediyorum.,0
Plajda güneşlenmek artık hiç keyif vermiyor.,0
Tatil planlarım suya düştü.,0
Deniz kirliliği giderek artıyor.,0
İnsanların çevreye karşı bilinci yok gibi.,0
Deniz kenarında yürüyüş bile yapasım gelmiyor.,0
Maalesef su altı yaşamı giderek kayboluyor.,0
Keşke denizlerimizi daha iyi koruyabilsek.,0
"Tatil bitti, ama denizde yüzmek sinirlendiriciydi.",0
Başka sebze meyve çeşitleri de var olabilir.,0
Farklı türlerde meyve sebze de mevcut olabilir.,0
Bunun gibi başka meyve sebzeler de var olabilir.,0
Birçok başka meyve ve sebze türü de mevcut.,0
Ayrıca farklı farklı sebzeler ve meyveler de bulunabilir.,0
Farklı meyve türleri de tercih edilebilir.,0
Bazı farklı sebze meyve türleri de mümkün olabilir.,0
Ayrıca başka meyve sebzeler de tercih edilebilir.,0
Bunun haricinde değişik sebze meyve çeşitleri de var olabilir.,0
Farklı sebze meyve seçenekleri de bulunabilir.,0
"O kadar güzel bir cihazki, düşünmeden alırsınız.",1
"Teknik ayrıntıları bilenler zaten anlatmışlar, ben kullanarak deneyimledim.",1
Şarj etmek 7 saat sürdü ve tamamen dolu oldu.,1
"S6 ve LG telefonlarımı bir buçuk saat içinde şarj ettim, harika bir hızı var.",1
Yüksek performans sunan bir cihaz.,1
Şarjı hızlı dolan bir ürün.,1
Sadece kullanıcı deneyimiyle konuşabilirim.,1
Şarj konusunda hiç sıkıntı yaşamadım.,1
Şık tasarımı ve yüksek kalitesiyle dikkat çekiyor.,1
Birçok özelliğiyle beklentilerimi karşıladı.,1
Fiyatı uygun ve hızlı çalışıyor.,1
Uygun fiyatlı ve etkili iş yapıyor.,1
İyi bir fiyata ve hızlıca çalışıyor.,1
Fiyatı oldukça iyi ve hızlı işliyor.,1
Gayet uygun fiyatlı ve hızlı iş yapıyor.,1
Fiyat performansı oldukça iyi ve hızlı.,1
Fiyatına göre oldukça verimli ve hızlı işliyor.,1
Fiyatı gayet makul ve hızlıca çalışıyor.,1
Fiyatı uygun ve işini hızlıca yapıyor.,1
İyi bir fiyatla çok hızlı iş yapabiliyor.,1
İşler planlandığı gibi ilerliyor.,1
Her şey yolunda gidiyor.,1
Tam da istediğimiz gibi ilerliyor.,1
Hiçbir şey aksatılmadan yapıldı.,1
Tam zamanında tamamlandı.,1
Senin desteğinle başardık.,1
"Sorun yok, her şey rayında.",1
Ekipteki herkes işine hakim.,1
Çok profesyonelce yapıldı.,1
Tam bir başarı hikayesi oldu.,1
Hızlı teslimatıyla beğeninizi kazanacak.,1
,1
Orijinal ürünleriyle güvende hissettiriyor.,1
,1
Sorunsuz teslimatı sayesinde ekonomik.,1
,1
Yüksek kaliteli ürünlerin en hızlı teslimatı.,1
,1
Orjinal ürün stoklarıyla her zaman yanınızda.,1
,1
Hızlı gönderi garantisiyle alınabilecek en iyi ürünler.,1
,1
Orijinal olmayan ürünlere karşı müşterilerinin dostu.,1
,1
Hızlı kargo servisi ve orijinal malzeme kalitesi.,1
,1
Alanında en iyisi orijinal ürünler ve hızlı teslimat.,1
,1
"Orijinal ürünler, hızlı teslimat, güvenilirlik.",1
"Bu otelin konumu harika, fiyatı da uygun.",1
"Bu yemeğin tadı çok lezzetli, fiyatı da uygun.",1
"Bu giyim markasının kalitesi çok iyi, fiyatı da uygun.",1
"Bu filmin senaryosu ilgi çekici, fiyatı da uygun.",1
"Bu kitabın içeriği çok ilginç, fiyatı da uygun.",1
"Bu ürünün özellikleri çok iyi, fiyatı da uygun.",1
"Bu turun rotası harika, fiyatı da uygun.",1
"Bu kahvenin aroması harika, fiyatı da uygun.",1
"Bu telefonun performansı çok yüksek, fiyatı da uygun.",1
"Bu müziğin ritmi çok güzel, fiyatı da uygun.",1
"Siparişim çok çabuk geldi, teşekkürler.",1
Özenli paketleme için teşekkür ederim.,1
Sizlerle alışveriş yapmak çok keyifli.,1
Hızlı ve güvenilir bir hizmet veriyorsunuz.,1
"Fiyatlarınız da çok uygun, bundan sonra sizinleyim!",1
"Ürünleriniz gerçekten kaliteli, beklentilerimi karşıladı.",1
"Kargom hasarsız bir şekilde elime ulaştı, teşekkürler.",1
"Sunduğunuz kampanyaları takip ediyor, avantajlarınızdan yararlanıyorum.",1
"İnternet sayfanız çok kullanışlı, rahatlıkla alışveriş yapabiliyorum.",1
"Hem indirimli hem de hızlı kargo hizmeti sunuyorsunuz, mükemmel!",1
Gümüş rengi bir araba aldım ve çok şık görünüyor.,1
Pembe elbise aldım ve çok tatlı duruyor.,1
Siyah bot aldım ve ayaklarıma çok yakıştı.,1
Beyaz cüzdan aldım ve kullanışlı duruyor.,1
Gri tişört aldım ve rahat bir görünüm elde ettim.,1
Lacivert gömlek aldım ve iş görüşmesinde çok profesyonel göründüm.,1
Kırmızı çanta aldım ve diğer aksesuarlarım ile uyum sağladı.,1
Kahverengi gözlük aldım ve yüz hatlarımı vurguladı.,1
Yeşil hırka aldım ve çok sıcak tutuyor.,1
Lacivert pantolon aldım ve her mevsim kullanabileceğim bir pantolonum oldu.,1
Bu ürünün kalitesi çok düşük ve görünümü de hoş değil.,0
"Beğenmedim, çok kalitesiz ve estetik açıdan da kötü.",0
"Görünüşü kötü ve kalitesi düşük, benim beklentilerimi karşılamadı.",0
"Ne yazık ki, bu ürün hem kalitesiz hem de çirkin.",0
"Bana kalitesiz ve çirkin göründü, beğenmedim.",0
Bu ürünün kalitesi çok düşük ve göze hoş gelmiyor.,0
Estetik açıdan hiç hoş bir görünümü yok ve kalitesi de pek iyi değil.,0
Çok kalitesiz bir ürün olduğu için beğenmedim.,0
"Görünüşü de çok kötü, kalitesi de düşük, hayal kırıklığına uğradım.",0
"Hem estetik açıdan hoş görünmüyor hem de kalitesi çok zayıf, benim beğenimi kazanamadı.",0
Pencereyi açtım ama hava hiç girmiyor.,0
Kitabı okuyorum ama bir türlü bitiremedim.,0
Bulaşıkları yıkadım fakat kurutamadım.,0
Telefona cevap verdim ama kimseyi duyamadım.,0
Tavayı ateşe koydum ama yemek hala pişmiyor.,0
Arabayı çalıştırdım ama hareket etmiyor.,0
Yolda yürüyorum ama bir türlü varış noktasına varamadım.,0
Yemek pişirdim ama tadı hiç hoşuma gitmedi.,0
Televizyon açıldı ama kanalları değiştiremiyorum.,0
Çorbayı kaynattım ama yemeği yine bozdum.,0
"Bu cihaz çok işlevsel, kesinlikle tavsiye ediyorum.",1
İşlerinizi hızlandırmak için mükemmel bir matkap.,1
Satın aldığımdan beri birkaç işim için kullandım ve çok memnun kaldım.,1
Özellikle ev projeleri için çok pratik bir alet.,1
Fevde marka ürünlerinin kalitesi zaten tartışılmaz.,1
Matkapla ilgili araştırmalarım sonucunda bu modeli seçtim ve doğru karar vermişim.,1
Matkap kullanımı çok kolay ve ergonomik.,1
Hem küçük bir alana sığması hem de güçlü olması sebebiyle bu matkap benim ilk tercihim.,1
"Size tatmin edici bir matkap arıyorsanız kesinlikle düşünmeyin, satın alın.",1
"En kaliteli ürünleri araştırdıktan sonra seçtiğim matkap, beni hiç yanıltmadı.",1
Telefon konuşurken karşı tarafın sesi hoparlörden daha iyi gelir.,0
Arabada aux girişi aşağıda kaldığı için karşı tarafın sesi derin çıkar.,0
Sesli iletişimde ses seviyesi yükseltilerek netliği sağlanır.,0
Arabanın içindeki ses ayarları telefon görüşmesine etki edebilir.,0
Hoparlör konumlandırması ses kalitesini önemli ölçüde etkiler.,0
Yüksek sesle konuşmadan da net bir iletişim kurulabilir.,0
Ses seviyesini ayarlayarak karşı tarafın daha rahat duyması sağlanabilir.,0
Arabada telefonla konuşurken rüzgar ve araç gürültüsü de etkileyici olabilir.,0
Ses yankılanma gibi faktörlere de bağlı olduğu için netlik sağlamak zor olabilir.,0
Telefon görüşmesinde sesli komut kullanarak ses kontrolü sağlanabilir.,0
"İşlem biraz uzun sürdü, ancak sonuçlar mükemmeldi.",1
Bu ürünün kalitesi gerçekten harika.,1
Kullanması kolay ve güvenilir bir cihaz.,1
"Renk seçenekleri sınırlı, ancak yine de harika görünüyor.",1
"Teslimat zamanı mükemmel, hiçbir sorun yok.",1
Çalışması oldukça sessiz ve verimli.,1
Kullanımı rahat ve ergonomik.,1
"Ürünün boyutları perfekt, hiçbir koşulda zorluk yaşamadım.",1
Son derece dayanıklı ve uzun ömürlü bir ürün.,1
"Fiyatı makul, kesinlikle satın alınması önerilir.",1
"Hızlı kargolama seçenekleriyle, çok mutluyum.",1
HP'nin tüm ürünleri benim için mükemmel.,1
Fiyatlar ve kargo hizmeti süper kaliteli.,1
HP ürünlerinden vazgeçemiyorum.,1
"Harika fiyat ve kargo seçenekleriyle, her zamankinden mutluyum.",1
"HP, müşterilerine her zaman en iyisini sunar.",1
"Kargo hizmeti harika, fiyatlar da çok uygun.",1
Hızlı ve güvenilir kargo hizmeti için HP'ye teşekkürler.,1
"Her alışverişte HP ile alışveriş yaparım, fiyat ve kalite süper.",1
HP için almış olduğum her şey benim için mükemmel.,1
Fiyatı yüksek olan diğer ürünlerden daha küçük ve ince.,0
Teflon kaplama sayesinde oldukça ince bir yapıya sahip.,0
Boyutları son derece küçük olan teflon malzeme.,0
İncecik olan teflon tabaka sayesinde daha hassas sonuçlar elde edebilirsiniz.,0
"Mikronlarca ince olan teflon kaplama, mükemmel bir yüzey sağlar.",0
"Oldukça küçük olan fiyani teflon, sızdırmazlık sağlar.",0
Teflonun son derece ince ve pürüzsüz bir yapıya sahip olması temizliğini de kolaylaştırır.,0
"Fiyani teflon, küçük mutfak araçlarında tercih edilir.",0
"Ince yapısı sebebiyle teflon kaplama, yüksek sıcaklıklarla bile başa çıkabilir.",0
"Fiyani teflon, küçük bir alanda büyük işler başarır.",0
Bu yemeğin tadı çok güzel ama biraz tuzlu.,0
Arabanın hızı çok iyi ama yakıt tüketimi fazla.,0
Bu elbise çok şık ama biraz dar.,0
Bu kitap çok ilginç ama biraz uzun.,0
Bu film çok heyecan verici ama biraz korkutucu.,0
Bu ayakkabılar çok rahat ama biraz pahalı.,0
Bu müzik çok hoş ama biraz yüksek.,0
Bu resim çok güzel ama biraz küçük.,0
Bu salon çok ferah ama biraz soğuk.,0
Bu koku çok hoş ama biraz ağır.,0
"Bu kadar kaliteli bir ürün olacağını düşünmemiştim, dubleks evimin kapısına harika oldu.",1
"Bina kapısı için aldığım ürün, beklentilerimin üzerinde çıktı.",1
"Kullanımı oldukça az olan dubleximdeki kapı için aldığım ürün, kaliteli çıktı.",1
"Dublex evime aldığım kapı ürünü, harika bir tercih oldu.",1
"Bu kadar kullanışlı bir ürünle karşılaşacağıma inanmamıştım, şaşırtıcı bir şekilde iyi.",1
"Şimdilik pek kullanmadığım dubleks evimin kapısı için aldığım ürün, kaliteli bir seçim oldu.",1
"Kapı için aldığım ürünün kalitesi beni şaşırttı, gerçekten iyi bir tercih yapmışım.",1
"Beklentilerimi aşan kaliteli bir ürün, dublex evimin kapısını tamamladı.",1
"Kullanımı biraz sınırlı olan evimdeki kapı için aldığım ürün, gerçekten kaliteli çıktı.",1
"Dubleks evimdeki kapı için aldığım ürün, beklediğimden çok daha iyi çıktı.",1
Kullanışlı bir şarj cihazı alabilirsiniz.,1
Bu araba modeli oldukça popüler.,1
Bu markanın çantaları çok dayanıklı.,1
Yemek hazırlamak için keskin bir bıçak gereklidir.,1
Aynı gün kargo ile teslim edilebilir.,1
Bu ürünün yedek parçaları kolayca bulunabilir.,1
Yüksek kaliteli bir kamera satın almanızı öneririm.,1
Bu ayakkabılar çok rahat ve kullanışlı.,1
Bu fiyat aralığında benzer bir ürün bulmak zor.,1
Uygun bakımı yapıldığında uzun ömürlü olacak.,1
F4 ısındığında metal parçaların yapıştırması açılabiliyor ama endişelenmeyin servis anında tamir ediyor.,0
Metal aksamın belli bir sıcaklıkta yapıştırası çözülebiliyor ancak servis hızlıca düzeltiyor.,0
Yüksek ısıda metal aksamın yapışkanlığı azalıyor ama tamir işini servis yapıyor.,0
F4 aşırı ısındığında metal parçaları açmak mümkün ama endişelenmeyin servis ihtiyacınızı karşılayacak.,0
Metal aksamın yapışkanlığı belirli bir sıcaklıkta azalabilir ama servis size yardımcı olacaktır.,0
"F4’ün ısınmasıyla birlikte metal aksamın yapışkanlığı çözülebilir, ancak servis anında tamir eder.",0
Metal parçaların yapışkanlığı ısınınca azalabilir fakat servis anında müdahale edecektir.,0
F4 sıcakken metal parçaların yapışkanlığı azalır ama servis hemen müdahale eder.,0
Metal aksamın yapışkanlığı yüksek ısılarda azalır ama servis hızlıca düzeltir.,0
F4 ısındığında metal parçaların yapıştırmasından açma yapılabilir ama servis her zaman yanınızdadır.,0
Bahar günü güneşli ve harika olacak.,1
Tatil günleri bize huzur veriyor.,1
Dalgın olmak bazen iyidir.,1
Yeni bir kitap okumak için zamanım var.,1
Havalandırma sistemimiz çok iyi çalışıyor.,1
Bu yemek harika ötesi oldu.,1
Bugün maça gitmek için planlarımız var.,1
Yeni bir araba almak için tasarruf yapıyoruz.,1
Pırıl pırıl bir günün tadını çıkartıyoruz.,1
Arkadaşlarımızla sinemaya gitmek için sabırsızlanıyoruz.,1
Siparişim hızlı geldiği için teşekkürler.,0
Ürün beklediğimden küçük geldi.,0
İstediğim kadar hoşuma gitmedi.,0
Hafif bir baş ağrısı yapıyor.,0
Boyutu beklentilerimi karşılamadı.,0
Alışverişim için teşekkür ederim.,0
Ürünü aldığım için mutsuzum.,0
İade etmek isteyebilirim.,0
Hediye olarak düşünürdüm ama pek çekici değil.,0
Ürün açıklaması gerçeği yansıtmıyor.,0
Fiyatına göre harika bir seçim.,1
Gerçekten uygun bir fiyata sahip.,1
Fiyat-performans açısından mükemmel.,1
Kesinlikle para ettiği bir ürün.,1
Ödediğim paraya değdi.,1
Fiyatı çok makul ve uygun.,1
Hem kaliteli hem de ekonomik bir seçenek.,1
İyi bir ürün için uygun fiyat.,1
Harika bir fiyat fırsatı keşfettim.,1
Fiyatı için çok memnun kaldım.,1
